0.049315	1892	208	15644	-6704	259	3597	6	-157	-133
0.049315	316	2132	13352	-171	-156	-2654	-11	-158	-129
0.049315	-40	1536	13380	-4536	83	-1477	-7	-157	-128
0.049315	112	2436	13640	-9926	644	-4284	-10	-159	-125
0.049315	-4	-72	13396	-395	-129	388	-5	-162	-114
0.049315	-132	132	13732	-286	-53	55	-9	-163	-113
0.049315	-188	-140	13292	142	-127	-495	-5	-163	-111
0.049315	52	-240	13572	-437	-239	-94	-9	-163	-113
0.049315	52	-372	13432	415	-18	26	-5	-163	-111
0.049316	132	-176	13480	232	54	72	-9	-163	-113
0.049315	164	-12	13324	218	109	428	-5	-163	-112
0.049315	112	-296	13556	-2	69	-394	-9	-163	-114
0.049315	72	168	13644	-35	50	136	-6	-162	-112
0.049315	12	392	14340	562	-999	7377	-9	-163	-114
0.049315	1344	252	14992	1139	-8365	10169	-7	-163	-111
0.049315	1824	-540	13304	2613	-13748	6523	-22	-161	-112
0.049315	4896	140	13784	3592	-23172	574	-35	-156	-110
0.049315	6340	788	12740	8253	-22020	-2845	-62	-146	-113
0.049315	9264	2384	9852	12282	-22465	-1840	-82	-132	-120
0.049315	9524	3908	9048	12843	-18007	-6733	-106	-110	-132
0.049315	10536	5036	7180	6907	-13663	-3051	-116	-89	-146
0.049315	12360	5996	7376	8107	-12058	-1577	-126	-69	-156
0.049315	13232	6704	5864	6081	-13888	-3024	-128	-56	-160
0.049316	12608	7784	4248	5785	-20117	3523	-134	-38	-166
0.049315	13816	5996	2136	1267	-11195	6721	-138	-18	-168
0.049315	14504	5084	232	1267	-7856	7838	-144	-1	-163
0.049315	14848	4556	16	-2434	-6604	12810	-148	6	-155
0.049315	15504	2604	-8	-4716	-6408	10033	-156	15	-144
0.049315	15700	2672	-436	-1633	-8136	8901	-161	17	-130
0.049315	15600	1092	-1676	-3413	-4758	7403	-165	27	-121
0.049315	16844	1228	-1612	-1059	-4351	6035	-166	30	-112
0.049315	16092	420	-1924	-3761	1833	5497	-168	37	-107
0.049315	16224	-1272	-2036	-2343	268	1543	-169	33	-99
0.049315	16268	-312	-2068	-3028	1601	26	-170	35	-97
0.049315	16232	-816	-2368	-846	1115	-2071	-170	31	-97
0.049315	16320	-76	-1868	-3368	3305	555	-171	33	-100
0.049315	16688	-204	-1308	-207	224	-834	-170	26	-99
0.049315	16420	-240	-1624	-875	-1643	-321	-171	28	-102
0.049315	16400	-140	-1764	-319	-1784	-485	-170	25	-101
0.049315	16644	-60	-1936	-1039	-2240	466	-170	30	-103
0.049315	16336	-816	-2532	-485	-1378	-936	-169	30	-102
0.049316	16440	-64	-2604	-166	-1344	-1354	-169	34	-104
0.049315	16424	12	-2596	-1310	-2665	505	-168	33	-104
0.049315	16448	-108	-2884	-1033	-2657	1544	-168	38	-106
0.049315	16580	-68	-2928	-387	-2476	1850	-168	38	-104
0.049315	16420	-704	-3780	-600	-1898	1604	-168	42	-104
0.049315	16552	-572	-3696	267	884	378	-168	42	-101
0.049315	16500	-224	-3316	-98	847	665	-167	45	-102
0.049315	16400	-1232	-3236	104	-84	454	-167	41	-100
0.049315	16500	-496	-3256	-86	-579	193	-168	44	-100
0.049315	16424	-1000	-3472	-55	-298	-74	-168	42	-99
0.049315	16524	-528	-3260	51	589	-826	-168	46	-100
0.049315	16420	-764	-3064	-47	-173	176	-167	42	-100
0.049315	16484	-556	-3156	-83	-1381	-695	-168	44	-101
0.049315	16408	-660	-3676	99	-1847	165	-167	43	-101
0.049316	16428	-488	-4100	-24	-1062	-177	-166	47	-102
0.049314	16536	-396	-3884	-98	193	413	-166	46	-101
0.049316	16496	-552	-3728	-10	-369	479	-166	49	-103
0.049315	16292	-736	-3908	22	-563	467	-166	46	-101
0.049315	16440	-524	-4080	-51	30	186	-166	49	-102
0.049315	16460	-692	-3876	64	229	39	-166	47	-101
0.049315	16396	-588	-3964	6	626	-1	-166	49	-102
0.049315	16332	-552	-3788	74	987	-3	-166	47	-101
0.049315	16532	-412	-3636	-83	1154	394	-167	48	-102
0.049315	16360	-860	-3416	141	909	-147	-166	45	-101
0.049315	16416	-244	-3552	137	632	-8	-167	46	-102
0.049315	16504	-516	-3564	349	759	62	-167	43	-101
0.049315	16332	-552	-3988	497	2571	-518	-167	44	-103
0.049315	16432	-776	-3032	-327	6018	-1439	-168	41	-102
0.049315	16268	-260	-2060	-289	2684	-1175	-169	38	-104
0.049316	16364	-148	-2052	-168	1009	-1328	-169	31	-104
0.049315	16676	-696	-4028	-524	307	-1285	-169	32	-107
0.049315	16676	172	-2028	-1000	1052	-2674	-168	29	-107
0.049315	16420	-360	-2796	-2312	1813	-1639	-169	31	-112
0.049315	16428	1560	-640	2319	10253	-6489	-168	26	-113
0.049315	15260	412	-336	-3558	7838	2117	-167	20	-119
0.049315	15552	1224	564	-3311	6972	-3572	-165	8	-123
0.049315	15544	1696	1576	-122	17533	-6351	-165	1	-127
0.049315	14456	2828	4164	-2454	21452	-3248	-159	-15	-131
0.049315	13160	2668	5772	-1286	20770	-5158	-154	-35	-138
0.049315	11848	3436	7028	-2653	18244	-2785	-142	-59	-139
0.049315	9612	2976	10300	4631	25985	-7357	-131	-75	-143
0.049316	8152	4200	10764	-272	21671	-5600	-112	-95	-147
0.049315	6336	4620	11876	-3075	19110	-4164	-93	-111	-153
0.049315	5524	3424	13468	-3380	6254	-1316	-69	-125	-153
0.049315	4524	3456	12224	-7513	6829	390	-59	-132	-153
0.049315	3940	1968	13068	-8019	7045	-808	-51	-139	-145
0.049315	3132	2264	13232	-7261	7711	-877	-46	-145	-138
0.049315	1948	656	13016	-7336	9143	-1028	-35	-151	-130
0.049315	1608	640	12960	-5932	9903	-311	-27	-157	-124
0.049315	568	624	13976	1149	-88	48	-12	-162	-115
0.049315	-16	-332	13488	181	89	344	-5	-165	-114
0.049315	-252	-460	13472	203	128	-24	-2	-164	-114
0.049315	652	-52	13440	-123	-261	-432	-5	-164	-115
0.049315	224	36	13728	-244	-110	-721	-1	-164	-114
0.049315	12	-184	13456	186	-17	-1717	-4	-164	-115
0.049316	-352	556	13472	10	-173	1122	-1	-164	-114
0.049315	-1140	228	9752	-254	249	3765	-4	-164	-116
0.049315	-60	-300	13760	-143	-157	-71	-3	-164	-114
0.049315	-36	-812	13524	-191	-74	-134	-6	-164	-115
0.049315	84	-172	13544	-89	-63	-51	-3	-164	-113
0.049315	36	-220	13420	-170	64	118	-6	-163	-115
0.049315	256	-92	13396	-102	185	453	-3	-164	-113
0.049315	88	-204	13532	-183	-101	64	-6	-164	-114
0.049315	464	-200	13564	-301	-165	292	-3	-164	-113
0.049315	500	2276	13108	-1049	3	718	-6	-164	-114
0.049315	120	-564	13404	-254	-22	3287	-3	-164	-113
0.049315	132	104	12700	-674	287	2607	-6	-164	-114
0.049315	-208	-792	13512	-366	95	5129	-4	-164	-111
0.049315	180	-1652	13880	-6910	-383	5714	-9	-164	-111
0.049315	76	-2848	13792	-12596	141	1431	-8	-165	-104
0.049316	-12	-3048	12572	-23474	1708	1068	-12	-167	-92
0.049315	-788	-4928	12032	-16457	-1285	-488	-9	-168	-66
0.049315	612	-6912	12784	-14186	-340	-77	-9	-168	-47
0.049315	236	-9696	10964	-13133	1707	-2236	-10	-164	-27
0.049315	64	-10088	10480	-15519	4537	4605	-12	-160	-12
0.049315	180	-10604	8408	-15431	-1867	-4291	-4	-154	8
0.049315	408	-13048	7168	-14076	-1665	1557	-5	-147	21
0.049315	-252	-13628	7048	-14549	-646	-4479	-5	-137	39
0.049315	-144	-15900	3496	-17353	-1668	2052	-9	-127	52
0.049315	-1276	-15244	3732	-14886	369	-413	-8	-111	68
0.049315	-496	-14852	2792	-16147	-1384	-13	-11	-99	80
0.049315	1080	-16252	-1188	-23729	-3671	302	-8	-84	89
0.049315	764	-16860	-3740	-1824	-17	-341	-12	-60	102
0.049315	20	-16676	-2060	-869	-879	-325	-11	-45	107
0.049315	-92	-16672	-1808	213	167	58	-14	-43	108
0.049315	88	-16776	-2200	-2263	238	-551	-12	-43	108
0.049315	-180	-16644	-1528	-5747	126	-194	-15	-41	108
0.049316	-52	-16628	-3124	-2525	53	22	-12	-37	108
0.049315	-12	-16712	-4516	-879	65	-261	-15	-27	112
0.049315	44	-16700	-4400	300	-41	66	-12	-25	111
0.049315	24	-16584	-4236	-29	-29	-64	-15	-25	111
0.049315	68	-16736	-4372	645	20	-38	-12	-25	112
0.049315	188	-16668	-4096	541	-54	-100	-15	-26	112
0.049315	12	-16788	-3952	462	-8	-62	-12	-26	111
0.049315	44	-16696	-4236	1234	86	-31	-15	-27	111
0.049315	36	-16664	-3984	220	-31	-57	-12	-27	111
0.049315	116	-16620	-3864	1653	34	-98	-15	-29	111
0.049315	48	-16724	-3416	2373	-64	-109	-12	-29	111
0.049315	56	-16632	-3480	2988	30	5	-15	-32	111
0.049315	144	-16756	-2880	2394	36	-21	-12	-35	110
0.049315	-1556	-17888	-2768	881	-87	-722	-15	-37	109
0.049315	12	-16832	-2456	1534	71	120	-12	-39	108
0.049315	-72	-16768	-2264	2326	53	258	-14	-41	108
0.049316	-80	-16620	-2260	864	-27	54	-11	-43	108
0.049315	-16	-16680	-2008	-574	-18	-166	-14	-45	107
0.049315	36	-16712	-2332	-1679	-93	-194	-11	-45	107
0.049315	-24	-16780	-2496	-3891	-195	-174	-14	-43	108
0.049315	48	-16728	-3512	-1442	57	96	-12	-39	109
0.049315	104	-16672	-3260	728	14	-127	-14	-36	109
0.049315	36	-16664	-2884	2312	51	-17	-12	-37	109
0.049315	64	-16696	-2384	1602	-62	80	-14	-39	109
0.049315	148	-16804	-2480	309	-45	-44	-12	-42	108
0.049315	48	-16732	-2420	-583	-48	-90	-14	-42	108
0.049315	28	-16708	-2384	-992	39	-6	-11	-42	108
0.049315	-8	-16784	-2692	-648	-34	-102	-14	-41	109
0.049315	80	-16660	-2604	-1365	-57	-4	-12	-40	108
0.049315	-40	-16796	-3024	-447	-9	2	-15	-39	109
0.049316	48	-16720	-2884	-230	12	-122	-12	-38	109
0.049315	96	-16820	-3016	200	40	-16	-15	-38	109
0.049315	112	-16604	-2788	162	46	-6	-12	-37	108
0.049315	96	-16652	-2860	-822	72	90	-14	-39	109
0.049315	-4	-16756	-3184	2157	-105	10	-12	-38	109
0.049315	92	-16756	-2784	572	41	-22	-14	-38	109
0.049315	92	-16700	-2940	2397	-31	49	-12	-39	108
0.049315	68	-16696	-2620	1074	-95	44	-14	-40	108
0.049315	-28	-16632	-2208	3185	-531	697	-12	-42	108
0.049315	-160	-16752	-1272	2028	-1688	795	-14	-44	107
0.049315	-432	-16992	-1592	9518	-1987	203	-11	-46	106
0.049315	552	-16812	-240	11327	-3099	-347	-13	-53	105
0.049315	8	-16844	968	17501	-1650	286	-12	-64	100
0.049315	84	-15796	3676	21820	-645	819	-16	-79	92
0.049315	-248	-14256	5560	21083	-2376	1074	-13	-99	78
0.049316	-4	-13324	7288	23884	2841	-1008	-16	-117	62
0.049315	-388	-10760	8804	15891	1052	-707	-13	-135	40
0.049315	-16	-10256	9724	19081	4427	-1494	-14	-146	20
0.049315	-456	-8232	11456	16448	286	2263	-8	-156	1
0.049315	-848	-7704	10880	10938	1136	-2466	-8	-162	-18
0.049315	-584	-5656	11588	6895	-1827	-1391	-5	-166	-33
0.049315	180	-5324	11960	16628	311	-4509	-8	-167	-42
0.049315	4	-3876	13160	11638	806	-2494	-10	-168	-58
0.049315	284	-2196	12760	13763	-168	179	-11	-169	-75
0.049315	-1400	1276	16528	22438	1191	819	-9	-167	-90
0.049315	-1152	0	13276	-26	-31	-205	-11	-165	-110
0.049315	-96	-44	13604	-3	-135	-55	-9	-164	-110
0.049316	908	404	13784	-424	-52	-325	-11	-165	-111
0.049315	-264	-72	13280	46	-128	700	-9	-165	-110
0.049315	108	-916	13612	199	-81	373	-11	-164	-110
0.049315	-156	-132	13604	826	-35	602	-10	-164	-110
0.049315	108	-128	14456	6462	-848	-1291	-11	-164	-111
0.049315	664	1100	13456	10190	-675	413	-10	-162	-115
0.049315	164	2152	13700	10132	1139	-413	-14	-159	-126
0.049315	-84	4304	12276	17010	3090	92	-12	-154	-138
0.049315	-108	5188	12260	15807	-556	208	-12	-147	-155
0.049315	36	6356	11672	26376	-4254	-2581	-10	-138	-170
0.049315	184	9644	10044	18237	-5560	-5333	-13	-121	-192
0.049315	980	10336	8732	16937	-4763	-7717	-12	-103	-208
0.049315	-1044	11660	6420	19551	-1385	-8270	-11	-88	-223
0.049315	-1988	13412	4212	7347	-11388	-2295	-1	-68	-234
0.049315	-292	14552	4920	16124	-5947	3699	0	-53	-241
0.049315	316	14872	3064	6612	-4208	732	0	-35	-247
0.049316	128	15440	3184	8755	-245	-3082	-5	-21	-249
0.049314	-20	15116	436	9482	-1736	2389	0	-10	-251
0.049315	268	15468	748	6022	980	2917	-3	0	-252
0.049316	1220	15808	708	8490	-891	403	-4	9	-251
0.049315	-496	15864	-812	4093	1347	927	-7	14	-251
0.049315	368	14668	-788	1329	1646	846	-4	22	-250
0.049315	160	16400	-1044	1621	2025	-5119	-7	24	-251
0.049315	-348	16552	-1028	1702	45	-2156	-2	26	-251
0.049315	-412	14816	-2200	2888	-575	-3960	0	27	-251
0.049315	-928	16160	-1488	2221	36	57	6	30	-251
0.049315	-688	16196	-1704	1858	-335	-661	5	32	-251
0.049315	-752	16172	-1792	1907	-219	177	7	34	-251
0.049315	-648	16272	-2176	979	-1252	707	5	36	-251
0.049315	-560	16212	-2116	550	-5	676	6	37	-250
0.049315	-576	16232	-2204	686	92	563	5	38	-250
0.049315	-596	16372	-2100	677	-232	867	5	39	-250
0.049315	-268	16156	-2484	833	-429	1180	3	39	-250
0.049315	60	15948	-2696	1313	-1962	1721	2	41	-249
0.049316	-68	16368	-2564	1666	-109	673	-1	42	-249
0.049314	40	16124	-2876	1471	64	116	0	44	-248
0.049316	-36	16192	-3020	-1499	-38	-87	-2	45	-248
0.049315	16	16248	-2592	767	345	242	-1	45	-247
0.049315	56	16140	-2672	-462	-119	135	-2	44	-248
0.049315	104	16112	-2924	-1338	-135	-436	-1	45	-247
0.049315	16	16140	-2620	-2007	-332	-376	-2	44	-248
0.049315	-48	16200	-2216	-2412	-539	-260	0	42	-249
0.049315	-56	16236	-2124	-1278	-309	-305	-1	39	-250
0.049315	-40	16256	-1880	-809	-185	-275	1	37	-249
0.049315	-128	16156	-1984	-171	-142	-227	0	36	-251
0.049315	-116	16296	-1728	467	-31	-20	2	35	-250
0.049315	-192	16304	-2228	2174	-296	-617	1	35	-250
0.049315	-196	16176	-2308	1496	158	-146	2	37	-249
0.049315	-180	16200	-2332	342	-180	33	1	39	-249
0.049316	-204	16184	-2316	669	-57	664	2	41	-248
0.049315	-176	16336	-2548	844	77	-18	1	40	-249
0.049315	-176	16148	-2396	512	102	176	2	42	-248
0.049314	-156	16228	-2404	236	115	-320	0	42	-248
0.049316	-260	16256	-2676	1000	74	-39	2	43	-248
0.049315	-156	16280	-2600	600	-101	-176	0	43	-248
0.049315	-140	16260	-2900	383	-207	-135	2	44	-247
0.049315	-112	16196	-2888	380	-9	-18	1	45	-247
0.049315	-284	16276	-3076	-1032	-139	64	2	45	-247
0.049315	-136	16232	-2728	-3051	-199	128	1	44	-248
0.049315	-176	16188	-2044	-3246	-166	45	2	42	-248
0.049315	-120	16180	-1848	-978	-63	-161	1	38	-249
0.049315	-88	16132	-1848	-451	38	-230	2	35	-249
0.049315	-152	16232	-1764	234	38	-388	1	35	-250
0.049315	-296	16228	-1976	-340	-15	-284	3	35	-249
0.049316	-108	16260	-1652	-66	-337	-1130	3	35	-250
0.049315	-560	16060	-1600	2627	869	-3678	4	35	-250
0.049315	-588	16296	-2160	-191	-40	380	7	37	-249
0.049315	-648	16228	-2140	-84	-55	199	8	37	-249
0.049315	-580	16228	-1856	-489	-71	708	6	37	-249
0.049315	-528	16308	-1980	-324	-95	595	7	37	-250
0.049315	-52	16048	-1752	-892	-220	902	5	37	-250
0.049315	-128	16160	-1516	-564	-163	472	5	35	-250
0.049315	84	16372	-2084	-1204	-752	1045	3	35	-249
0.049315	712	15104	1264	-827	-4712	374	4	34	-250
0.049315	-208	16372	-2832	-386	4036	263	3	33	-250
0.049315	1220	16664	-856	213	7769	1212	4	33	-250
0.049315	528	16048	-2544	126	85	-438	0	32	-250
0.049315	328	16532	-1660	-56	1783	205	0	33	-249
0.049316	4	16296	-1364	1655	1106	1161	-1	32	-250
0.049315	64	15484	-2516	4239	53	-7877	-1	33	-249
0.049315	-944	16064	-4256	6371	-4527	-1986	2	38	-248
0.049315	-112	16872	-4236	4744	4551	-5725	10	45	-247
0.049315	-1808	16040	-4168	12246	-1018	-4364	15	51	-246
0.049315	-2276	16016	-6380	10869	1210	-3261	20	64	-241
0.049315	-2300	16144	-8300	5364	10397	-7003	23	77	-235
0.049315	-3120	15628	-7400	7893	7620	-5836	28	86	-230
0.049315	-3728	14116	-10152	8990	10563	-8842	27	93	-226
0.049315	-3160	14244	-11428	13756	1134	-2613	30	103	-219
0.049315	-4200	14472	-12136	11439	3038	-1415	30	114	-209
0.049315	-3276	15148	-12368	9207	7961	-2177	32	123	-201
0.049315	-3320	10536	-14012	3769	12153	-1954	26	133	-189
0.049315	-2296	12172	-13380	923	10975	-3331	18	136	-185
0.049315	-3524	13220	-13424	-523	7294	-6767	10	138	-184
0.049316	-2332	11024	-13764	-3826	8333	-1598	6	137	-182
0.049315	-2032	12964	-13360	-4787	10816	-2060	-2	135	-185
0.049315	-1508	11568	-12668	-782	9205	-1983	-8	132	-187
0.049315	-952	12452	-12688	4505	3157	-3341	-18	129	-190
0.049315	-1692	12388	-14236	7980	1274	-3643	-19	129	-189
0.049315	-2328	10296	-13392	15656	3412	-6373	-18	134	-184
